UNITID,OPEID,INSTNM,CITY,Year,UGDS,MAIN,NUMBRANCH,HIGHDEG,REGION,LOCALE,LOCALE2,CCSIZSET,PCTPELL,AVGFACSAL,PFTFAC,PRGMOFR,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF,ADMCON7,MDCOST_ALL,MDEARN_ALL,UGDS_WOMEN,UGDS_MEN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,MD_EARN_WNE_P10,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,OPENADMP
225247,00357100,Hardin-Simmons University,Abilene,2007,2008,1,1,4,6,NA,NA,NA,NA,5893,0.6952,NA,750,4950,4950,2538,2538,1,NA,NA,0.5727,0.4273,0.4775,1035,22,0.66,0.4693,41800,16946,16946,NA,NA,NA,NA,2
225511,00365200,University of Houston,Houston,2007,26419,1,1,4,6,NA,NA,NA,NA,8700,0.8512,NA,1100,7142,8964,4274,5472,1,NA,NA,0.5138,0.4862,0.7678,1044,22,0.7739,0.4265,49200,6084,12756,NA,NA,NA,NA,2
227216,00359400,University of North Texas,Denton,2007,27820,1,1,4,6,NA,NA,NA,NA,7732,0.7036,NA,1210,5940,NA,2550,NA,1,NA,NA,0.5511,0.4489,0.6538,1087,23,0.74,0.4435,44900,5972,12644,NA,NA,NA,NA,2
227757,00360400,Rice University,Houston,2007,3001,1,1,4,6,NA,NA,NA,NA,10913,0.8689,NA,800,10520,10520,1550,1550,1,NA,NA,0.4812,0.5188,0.251,1409,32,0.9663,0.9041,66100,28905,28905,NA,NA,NA,NA,2
228246,00361300,Southern Methodist University,Dallas,2007,6081,1,1,4,6,NA,NA,NA,NA,9191,0.6439,NA,800,10995,NA,1600,NA,1,NA,NA,0.5366,0.4634,0.5009,1228,27,0.886,0.711,54900,30880,30880,NA,NA,NA,NA,2
228459,00361500,Texas State University,San Marcos,2007,24038,1,1,4,6,NA,NA,NA,NA,6645,0.6894,NA,978,6800,7000,3390,3190,1,NA,NA,0.549,0.451,0.7094,1074,23,0.743,0.5476,44600,6506,14846,NA,NA,NA,NA,2
228723,00363200,Texas A & M University-College Station,College Station,2007,37289,1,2,4,6,NA,NA,NA,NA,8677,0.965,NA,1156,6480,6480,2160,2160,1,NA,NA,0.4799,0.5201,0.7205,1183,26,0.918,0.7769,57300,7335,15675,NA,NA,NA,NA,2
228778,00365800,The University of Texas at Austin,Austin,2007,36881,1,1,4,6,NA,NA,NA,NA,9711,0.8524,NA,800,8576,8576,3240,3240,1,NA,NA,0.5199,0.4801,0.5067,1192,25,0.9196,0.7755,52300,7670,24544,NA,NA,NA,NA,2
228796,00366100,The University of Texas at El Paso,El Paso,2007,16675,1,1,4,6,NA,NA,NA,NA,6661,0.7054,NA,890,4185,8580,3240,3240,1,NA,NA,0.5539,0.4461,0.9671,898,19,0.6788,0.2885,44200,5610,13988,NA,NA,NA,NA,2
228875,00363600,Texas Christian University,Fort Worth,2007,7264,1,2,4,6,NA,NA,NA,NA,8092,0.9644,NA,850,8200,NA,3210,NA,1,NA,NA,0.5909,0.4091,0.4889,1162,26,0.8575,0.6929,49700,24868,24868,NA,NA,NA,NA,2
229027,01011500,The University of Texas at San Antonio,San Antonio,2007,24280,1,1,4,6,NA,NA,NA,NA,8239,0.7456,NA,1000,7542,6615,3082,4349,1,NA,NA,0.513,0.487,0.9082,1008,21,0.5859,0.2974,44900,5478,12149,NA,NA,NA,NA,2
229115,00364400,Texas Tech University,Lubbock,2007,22996,1,1,4,6,NA,NA,NA,NA,7481,0.9182,NA,845,7580,NA,3326,NA,1,NA,NA,0.4423,0.5577,0.8995,1087,24,0.827,0.562,48000,5642,12314,NA,NA,NA,NA,2
230038,00367000,Brigham Young University,Provo,2007,30873,1,1,4,7,NA,NA,NA,NA,9265,0.739,NA,1170,6460,6460,3888,3888,1,NA,NA,0.4918,0.5082,0.74,1242,28,0.845,0.7787,55300,3840,3840,NA,NA,NA,NA,2
230728,00367700,Utah State University,Logan,2007,12995,1,2,4,7,NA,NA,NA,NA,7163,0.9457,NA,1100,4580,5920,3380,3380,1,NA,NA,0.4846,0.5154,0.9654,1092,24,0.7353,0.4487,44000,4200,12225,NA,NA,NA,NA,2
230764,00367500,University of Utah,Salt Lake City,2007,20560,1,1,4,7,NA,NA,NA,NA,8301,0.7624,NA,1100,6400,6800,4100,4200,1,NA,NA,0.4463,0.5537,0.9093,1112,24,0.7972,0.5599,50100,4988,15662,NA,NA,NA,NA,2
232557,02053000,Liberty University,Lynchburg,2007,18475,1,1,4,5,NA,NA,NA,NA,5797,1,NA,1400,5400,8160,3400,3180,1,NA,NA,0.5184,0.4816,0.963,979,21,0.7291,0.5075,34200,15800,15800,NA,NA,NA,NA,2
232982,00372800,Old Dominion University,Norfolk,2007,15655,1,1,4,5,NA,NA,NA,NA,7565,0.6214,NA,1000,7100,7100,2875,2875,1,NA,NA,0.5791,0.4209,0.7431,1030,20,0.7269,0.4854,45900,5262,14254,NA,NA,NA,NA,2
233374,00374400,University of Richmond,University of Richmond,2007,3287,1,1,4,5,NA,NA,NA,NA,8872,0.638,NA,1050,7200,7200,990,990,1,NA,NA,0.523,0.477,0.3998,1288,29,0.9075,0.8633,66000,37610,37610,NA,NA,NA,NA,2
233921,00375400,Virginia Polytechnic Institute and State University,Blacksburg,2007,22940,1,1,4,5,NA,NA,NA,NA,9274,0.9772,NA,1024,6300,6300,3492,3492,1,NA,NA,0.4153,0.5847,0.6707,1200,NA,0.9312,0.7737,59900,7397,19775,NA,NA,NA,NA,2
234076,00374500,University of Virginia-Main Campus,Charlottesville,2007,13726,1,1,4,5,NA,NA,NA,NA,10918,0.9302,NA,1100,7435,NA,2100,NA,1,NA,NA,0.5553,0.4447,0.3525,1310,NA,0.9688,0.9321,61800,8690,27940,NA,NA,NA,NA,2
234085,00375300,Virginia Military Institute,Lexington,2007,1378,1,1,3,5,NA,NA,NA,NA,7653,0.7342,NA,775,6108,NA,1800,NA,1,NA,NA,0.0813,0.9187,0.5434,1115,23,0.801,0.6801,58700,10048,25892,NA,NA,NA,NA,2
235316,00377800,Gonzaga University,Spokane,2007,4318,1,1,4,8,NA,NA,NA,NA,7175,1,NA,900,7520,NA,2900,NA,1,NA,NA,0.5329,0.4671,0.3343,1188,26,0.9069,0.7979,52600,26658,26658,NA,NA,NA,NA,2
236939,00380000,Washington State University,Pullman,2007,19822,1,4,4,8,NA,NA,NA,NA,7650,0.8275,NA,912,7790,NA,3542,NA,1,NA,NA,0.5131,0.4869,0.7592,1102,24,0.8394,0.6291,49100,6866,17180,NA,NA,NA,NA,2
236948,00379800,University of Washington-Seattle Campus,Seattle,2007,26509,1,3,4,8,NA,NA,NA,NA,9450,0.7438,NA,1008,8337,11742,2661,3708,1,NA,NA,0.5169,0.4831,0.6464,1197,26,0.9206,0.7542,54100,6385,22131,NA,NA,NA,NA,2
237525,00381500,Marshall University,Huntington,2007,8904,1,1,4,5,NA,NA,NA,NA,6247,0.6595,NA,1000,6818,NA,2540,NA,1,NA,NA,0.553,0.447,0.8143,1040,23,0.7133,0.4014,34600,4360,11264,NA,NA,NA,NA,2
238032,00382700,West Virginia University,Morgantown,2007,21145,1,2,4,5,NA,NA,NA,NA,7566,0.6962,NA,900,7046,NA,1940,NA,1,NA,NA,0.4569,0.5431,0.4008,1055,23,0.7942,0.5508,46200,4722,14600,NA,NA,NA,NA,2
239105,00386300,Marquette University,Milwaukee,2007,7742,1,1,4,3,NA,NA,NA,NA,8319,0.566,NA,900,8820,NA,1350,NA,1,NA,NA,0.5393,0.4607,0.6733,1203,27,0.8903,0.7503,59800,26678,26678,NA,NA,NA,NA,2
240444,00389500,University of Wisconsin-Madison,Madison,2007,28561,1,1,4,3,NA,NA,NA,NA,9072,0.7721,NA,930,6650,7390,3390,2680,1,NA,NA,0.528,0.472,0.6559,1266,28,0.932,0.7898,52900,7185,21435,NA,NA,NA,NA,2
240727,00393200,University of Wyoming,Laramie,2007,9146,1,1,4,7,NA,NA,NA,NA,7611,0.9428,NA,1200,7274,NA,3090,NA,1,NA,NA,0.5214,0.4786,0.9625,1090,24,0.7426,0.5691,47900,3366,9750,NA,NA,NA,NA,2
243744,00130500,Stanford University,Stanford,2007,6520,1,1,4,8,NA,NA,NA,NA,11770,0.9835,NA,1335,10808,NA,1995,NA,1,NA,NA,0.4845,0.5155,0.1028,1430,31,0.9787,0.9523,77900,35089,35089,NA,NA,NA,NA,2
243780,00182500,Purdue University-Main Campus,West Lafayette,2007,31966,1,1,4,3,NA,NA,NA,NA,7986,0.8702,NA,1050,7530,7530,1970,1970,1,NA,NA,0.4098,0.5902,0.7879,1152,26,0.8456,0.7008,52500,7416,22224,NA,NA,NA,NA,2
100663,00105200,University of Alabama at Birmingham,Birmingham,2008,9989,1,1,4,5,NA,NA,NA,0.2847,8666,0.9238,NA,900,8924,8924,3750,3750,1,NA,NA,0.5975,0.4025,0.851,1108,24,0.7954,0.3984,NA,4664,10352,0,0,0,0,2
100751,00105100,The University of Alabama,Tuscaloosa,2008,22046,1,1,4,5,NA,NA,NA,0.1742,8230,0.7519,NA,1000,9842,NA,3154,NA,1,NA,NA,0.5278,0.4722,0.6039,1104,24,0.8428,0.6445,NA,6400,18000,0,0,0,0,2
100858,00100900,Auburn University,Auburn,2008,20032,1,1,4,5,NA,NA,NA,0.1342,8558,0.8889,NA,1100,7968,7968,2398,2398,1,NA,NA,0.4866,0.5134,0.7081,1166,26,0.87,0.6415,NA,6500,18260,0,0,0,0,2
102094,00105700,University of South Alabama,Mobile,2008,10701,1,1,4,5,NA,NA,NA,0.2663,6729,0.9397,NA,1000,7438,8750,1950,1950,1,NA,NA,0.5893,0.4107,0.9024,1010,22,0.6733,0.3257,NA,5512,9922,0.6612,0.1904,0.0224,0.0263,2
102368,00104700,Troy University,Troy,2008,20898,1,9,4,5,NA,NA,NA,0.037,5881,0.3036,NA,1012,5286,5600,3270,3480,1,NA,NA,0.588,0.412,0.6422,930,20,0.747,0.3851,NA,4492,8740,0,0,0,0,2
104151,00108100,Arizona State University Campus Immersion,Tempe,2008,52883,1,1,4,6,NA,NA,NA,0.21,8785,0.8525,NA,1130,8790,7590,3190,3520,1,NA,NA,0.5161,0.4839,0.9431,1073,23,0.7952,0.5599,NA,5661,17949,0,0,0,0,2
104179,00108300,University of Arizona,Tucson,2008,29354,1,1,4,6,NA,NA,NA,0.2134,9197,0.7722,NA,1000,7812,9086,3936,6510,1,NA,NA,0.5232,0.4768,0.8054,1097,24,0.7922,0.5717,NA,5542,18676,0.6458,0.0308,0.1702,0.0501,2
106397,00110800,University of Arkansas,Fayetteville,2008,14861,1,1,4,5,NA,NA,NA,0.1886,8198,0.9089,NA,1008,7422,NA,3632,NA,1,NA,NA,0.487,0.513,0.5766,1160,26,0.8072,0.5756,NA,6400,15278,0,0,0,0,2
106458,00109000,Arkansas State University,Jonesboro,2008,9234,1,3,4,5,NA,NA,NA,0.4645,5949,0.7294,NA,1000,5806,NA,3130,NA,1,NA,NA,0.5909,0.4091,0.7804,990,21,0.6831,0.3879,NA,6370,14290,0,0,0,0,2
110556,00114700,California State University-Fresno,Fresno,2008,18106,1,1,4,8,NA,NA,NA,0.4022,7722,0.5454,NA,1228,8590,9800,2752,3358,1,NA,NA,0.574,0.426,0.6878,921,19,0.8174,0.4801,NA,3677,13857,0,0,0,0,2
110565,00113700,California State University-Fullerton,Fullerton,2008,29868,1,1,4,8,NA,NA,NA,0.2493,8170,0.4789,NA,1568,8722,10872,3800,3900,1,NA,NA,0.5769,0.4231,0.6048,978,21,0.7931,0.4904,NA,3650,13820,0,0,0,0,2
110583,00113900,California State University-Long Beach,Long Beach,2008,31570,1,1,4,8,NA,NA,NA,0.3087,8321,0.4762,NA,1566,7940,10152,3174,3486,1,NA,NA,0.5961,0.4039,0.4699,998,20,0.8614,0.5532,NA,3392,13562,0,0,0,0,2
110635,00131200,University of California-Berkeley,Berkeley,2008,25151,1,1,4,8,NA,NA,NA,0.2985,12197,0.7347,NA,1268,14494,9528,3168,3708,1,NA,NA,0.5323,0.4677,0.2322,1314,28,0.9655,0.8964,NA,7656,28264,0,0,0,0,2
110662,00131500,University of California-Los Angeles,Los Angeles,2008,26536,1,1,4,8,NA,NA,NA,0.3222,12033,0.7644,NA,1551,12891,9834,3138,4077,1,NA,NA,0.5537,0.4463,0.2357,1275,28,0.9675,0.8921,NA,7551,27572,0,0,0,0,2
120883,00132900,University of the Pacific,Stockton,2008,3443,1,1,4,8,NA,NA,NA,0.2856,8257,0.5912,NA,1566,10118,NA,2214,NA,1,NA,NA,0.5626,0.4374,0.6941,1156,25,0.8191,0.596,NA,30880,30880,0,0,0,0,2
122409,00115100,San Diego State University,San Diego,2008,28557,1,2,4,8,NA,NA,NA,0.2645,8673,0.5466,NA,1566,11266,9930,3802,4266,1,NA,NA,0.5712,0.4288,0.4415,1050,23,0.8105,0.6125,NA,3754,13924,0,0,0,0,2
122755,00115500,San Jose State University,San Jose,2008,24985,1,1,4,8,NA,NA,NA,0.2654,8737,0.3976,NA,1656,10153,11472,3990,4008,1,NA,NA,0.5155,0.4845,0.643,991,21,0.8042,0.4144,NA,3992,14162,0,0,0,0,2
123800,00129400,Southwestern College,Chula Vista,2008,13931,1,1,2,8,NA,NA,NA,0.1755,8963,0.2594,NA,1422,NA,9936,NA,3348,-2,NA,NA,0.5501,0.4499,NA,NA,NA,NA,NA,NA,598,5078,0,0,0,0,1
123961,00132800,University of Southern California,Los Angeles,2008,16283,1,1,4,8,NA,NA,NA,0.1575,11115,0.6065,NA,796,11212,11298,2180,2180,1,NA,NA,0.504,0.496,0.2194,1367,31,0.9662,0.8794,NA,37693,37693,0,0,0,0,2
126614,00137000,University of Colorado Boulder,Boulder,2008,26110,1,1,4,7,NA,NA,NA,0.1277,9065,0.648,NA,1749,9860,NA,4374,NA,1,NA,NA,0.4709,0.5291,0.7796,1180,26,0.8398,0.6654,NA,7278,26756,0,0,0,0,2
126775,00134800,Colorado School of Mines,Golden,2008,3415,1,1,4,7,NA,NA,NA,0.1505,9020,0.7246,NA,1300,7335,7335,1800,1800,1,NA,NA,0.2395,0.7605,0.615,1261,28,0.8357,0.6833,NA,11239,25249,0,0,0,0,2
126818,00135000,Colorado State University-Fort Collins,Fort Collins,2008,21311,1,1,4,7,NA,NA,NA,0.1681,8597,0.7322,NA,1126,8134,NA,2142,NA,1,NA,NA,0.5178,0.4822,0.8555,1113,24,0.8187,0.6312,NA,5874,21590,0,0,0,0,2
127060,00137100,University of Denver,Denver,2008,5305,1,1,4,7,NA,NA,NA,0.0261,8495,0.4896,NA,1698,9670,NA,2439,NA,1,NA,NA,0.557,0.443,0.6439,1200,27,0.8727,0.7439,NA,33810,33810,0,0,0,0,2
127741,00134900,University of Northern Colorado,Greeley,2008,9722,1,1,4,7,NA,NA,NA,0.17,6211,0.719,NA,1200,7784,7784,4277,4277,1,NA,NA,0.6024,0.3976,0.9245,1050,23,0.7045,0.4995,NA,4680,14082,0,0,0,0,2
128328,00136900,United States Air Force Academy,USAF Academy,2008,4537,1,1,3,0,NA,NA,NA,0,8052,0.9364,NA,0,0,NA,0,NA,1,NA,NA,0.1918,0.8082,0.1824,1308,30,0.9338,0.8178,NA,0,0,0,0,0,0,2
129020,00141700,University of Connecticut,Storrs,2008,16459,1,4,4,1,NA,NA,NA,0.1496,10515,0.9797,NA,800,9504,9504,2740,2740,1,NA,NA,0.5017,0.4983,0.5449,1197,26,0.9258,0.7608,NA,9338,24050,0,0,0,0,2
130794,00142600,Yale University,New Haven,2008,5256,1,1,4,1,NA,NA,NA,0.0966,13711,0.7195,NA,3000,10700,NA,2400,NA,1,NA,NA,0.4987,0.5013,0.0989,1481,32,0.9932,0.9738,NA,35300,35300,0,0,0,0,2
131469,00144400,George Washington University,Washington,2008,10291,1,1,4,2,NA,NA,NA,0.0906,10978,0.4467,NA,1000,9920,NA,1350,NA,1,NA,NA,0.5557,0.4443,0.3671,1283,28,0.911,0.8077,NA,40422,40422,0,0,0,0,2
131496,00144500,Georgetown University,Washington,2008,6792,1,1,4,2,NA,NA,NA,0.0992,11045,0.5875,NA,1125,12753,NA,2375,NA,1,NA,NA,0.5386,0.4614,0.1883,1352,30,0.9481,0.9316,NA,37947,37947,0,0,0,0,2
132903,00395400,University of Central Florida,Orlando,2008,42548,1,1,4,5,NA,NA,NA,0.2143,7756,0.9321,NA,924,8574,8574,4076,4076,1,NA,NA,0.5477,0.4523,0.4826,1163,25,0.8586,0.6281,NA,3947,19427,0,0,0,0,2
133669,00148100,Florida Atlantic University,Boca Raton,2008,20943,1,1,4,5,NA,NA,NA,0.2588,7193,0.5965,NA,766,8960,NA,1544,NA,1,NA,NA,0.5819,0.4181,0.4858,1023,22,0.7528,0.3942,NA,2929,13911,0,0,0,0,2
133951,00963500,Florida International University,Miami,2008,30701,1,1,4,5,NA,NA,NA,0.2894,8425,0.9843,NA,980,11120,10680,4080,4832,1,NA,NA,0.5627,0.4373,0.4356,1105,24,0.809,0.4877,NA,3582,15981,0,0,0,0,2
134097,00148900,Florida State University,Tallahassee,2008,29405,1,1,4,5,NA,NA,NA,0.2227,8155,0.7807,NA,1000,8402,8402,4062,4062,1,NA,NA,0.5547,0.4453,0.467,1192,26,0.8932,0.6953,NA,3987,18432,0,0,0,0,2
134130,00153500,University of Florida,Gainesville,2008,34094,1,1,4,5,NA,NA,NA,0.1905,8747,0.8883,NA,960,7150,8710,3360,3360,1,NA,NA,0.5428,0.4572,0.4146,1262,28,0.9516,0.8164,NA,3778,20623,0,0,0,0,2
135726,00153600,University of Miami,Coral Gables,2008,10008,1,1,4,5,NA,NA,NA,0.1596,9491,0.6905,NA,1200,10254,NA,3662,NA,1,NA,NA,0.5281,0.4719,0.3863,1290,29,0.904,0.7683,NA,34834,34834,0,0,0,0,2
137351,00153700,University of South Florida,Tampa,2008,35104,1,4,4,5,NA,NA,NA,0.2818,7850,0.9046,NA,1500,8080,7200,4100,4100,1,NA,NA,0.5813,0.4187,0.456,1150,26,0.8801,0.4809,NA,3917,16634,0,0,0,0,2
139755,00156900,Georgia Institute of Technology-Main Campus,Atlanta,2008,12532,1,1,4,5,NA,NA,NA,0.1433,10864,0.9695,NA,1000,7694,9235,1500,1500,1,NA,NA,0.2976,0.7024,0.6335,1321,29,0.9322,0.7719,NA,6040,25182,0,0,0,0,2
139931,00157200,Georgia Southern University,Statesboro,2008,14583,1,1,4,5,NA,NA,NA,0.2629,6573,0.8928,NA,1200,7300,7300,3000,3000,1,NA,NA,0.48,0.52,0.4535,1088,23,0.8065,0.4544,NA,4348,13930,0,0,0,0,2
139940,00157400,Georgia State University,Atlanta,2008,20006,1,1,4,5,NA,NA,NA,0.3089,7768,0.9483,NA,1000,10960,8880,2798,4490,1,NA,NA,0.6039,0.3961,0.5318,1079,23,0.824,0.4415,NA,6056,20624,0,0,0,0,2
139959,00159800,University of Georgia,Athens,2008,25150,1,1,4,5,NA,NA,NA,0.1291,9111,0.81,NA,900,7528,NA,2300,NA,1,NA,NA,0.5753,0.4247,0.5478,1218,27,0.9307,0.7889,NA,6030,22342,0,0,0,0,2
141574,00161000,University of Hawaii at Manoa,Honolulu,2008,13438,1,1,4,8,NA,NA,NA,0.1902,9796,0.7494,NA,1226,7564,12493,1780,1780,1,NA,NA,0.5388,0.4612,0.6894,1087,23,0.7728,0.5064,NA,6258,16914,0,0,0,0,2
142115,00161600,Boise State University,Boise,2008,16485,1,1,4,7,NA,NA,NA,0.2482,6346,0.5431,NA,1136,6140,6140,3748,3422,1,NA,NA,0.5352,0.4648,0.8101,1017,22,0.6637,0.2987,NA,4632,13208,0,0,0,0,2
142285,00162600,University of Idaho,Moscow,2008,8542,1,1,4,7,NA,NA,NA,0.3332,7464,0.7787,NA,1474,6762,6762,4502,4502,1,NA,NA,0.4577,0.5423,0.7794,1079,23,0.7708,0.5664,NA,4632,14712,0,0,0,0,2
144050,00177400,University of Chicago,Chicago,2008,5027,1,1,4,3,NA,NA,NA,0.1263,13392,0.7767,NA,1100,11697,NA,2021,NA,1,NA,NA,0.4967,0.5033,0.2791,1397,31,0.9785,0.9181,NA,38492,38492,0,0,0,0,2
145637,00177500,University of Illinois Urbana-Champaign,Champaign,2008,30813,1,1,4,3,NA,NA,NA,0.1581,9843,0.8559,NA,1200,8764,NA,2510,NA,1,NA,NA,0.4662,0.5338,0.6903,1287,29,0.937,0.8204,NA,12106,25890,0,0,0,0,2
146719,00171000,Loyola University Chicago,Chicago,2008,9588,1,1,4,3,NA,NA,NA,0.2452,9062,0.4374,NA,1200,10490,NA,1600,NA,1,NA,NA,0.6466,0.3534,0.7378,1198,27,0.839,0.663,NA,29486,29486,0,0,0,0,2
147703,00173700,Northern Illinois University,Dekalb,2008,18398,1,1,4,3,NA,NA,NA,0.2515,7254,0.7738,NA,1200,8344,NA,2100,NA,1,NA,NA,0.5143,0.4857,0.582,1011,22,0.7501,0.5118,NA,9728,16896,0,0,0,0,2
147767,00173900,Northwestern University,Evanston,2008,8704,1,1,4,3,NA,NA,NA,0.0909,12215,0.8851,NA,1626,11295,11295,2074,2658,1,NA,NA,0.5236,0.4764,0.2678,1431,32,0.9697,0.935,NA,37125,37125,0,0,0,0,2
150136,00178600,Ball State University,Muncie,2008,16576,1,1,4,3,NA,NA,NA,0.2192,6330,0.8056,NA,930,7598,NA,2672,NA,1,NA,NA,0.5189,0.4811,0.734,1030,21,0.7755,0.604,NA,7500,19304,0,0,0,0,2
151351,00180900,Indiana University-Bloomington,Bloomington,2008,31087,1,1,4,3,NA,NA,NA,0.1346,9442,0.8314,NA,790,7636,NA,3148,NA,1,NA,NA,0.503,0.497,0.7069,1164,26,0.9047,0.7259,NA,8231,24769,0,0,0,0,2
152080,00184000,University of Notre Dame,Notre Dame,2008,8354,1,1,4,3,NA,NA,NA,0.0197,10853,0.8954,NA,950,9830,NA,1400,NA,1,NA,NA,0.4653,0.5347,0.2673,1426,33,0.9729,0.9578,NA,36850,36850,0,0,0,0,2
152390,00183600,Saint Mary's College,Notre Dame,2008,1613,1,1,3,3,NA,NA,NA,0.0418,6700,0.9384,NA,1100,8936,NA,1700,NA,1,NA,NA,1,0,0.7961,1143,25,0.7871,0.7606,NA,28212,28212,0,0,0,0,2
153269,00186000,Drake University,Des Moines,2008,3465,1,1,4,4,NA,NA,NA,0.1598,7631,0.6398,NA,900,7500,7500,3560,3560,1,NA,NA,0.5746,0.4254,0.6935,1203,27,0.8582,0.7097,NA,24892,24892,0,0,0,0,2
153384,00186800,Grinnell College,Grinnell,2008,1639,1,1,3,4,NA,NA,NA,0.1221,8382,0.9061,NA,900,8272,NA,1800,NA,1,NA,NA,0.5345,0.4655,0.4299,1340,30,0.9343,0.8533,NA,35428,35428,0,0,0,0,2
153603,00186900,Iowa State University,Ames,2008,21169,1,1,4,4,NA,NA,NA,0.2175,8772,0.8518,NA,984,6956,8321,3400,5465,1,NA,NA,0.4362,0.5638,0.8891,1131,25,0.8354,0.6736,NA,6360,17350,0,0,0,0,2
153658,00189200,University of Iowa,Iowa City,2008,20079,1,1,4,4,NA,NA,NA,0.1659,9972,0.8699,NA,1040,7673,7673,3430,3430,1,NA,NA,0.5128,0.4872,0.8232,1168,26,0.8314,0.6605,NA,6544,20658,0,0,0,0,2
155317,00194800,University of Kansas,Lawrence,2008,21073,1,1,4,4,NA,NA,NA,0.1554,8982,0.7544,NA,800,6474,6592,4130,4130,1,NA,NA,0.5022,0.4978,0.9216,1125,25,0.7974,0.5973,NA,7042,17119,0,0,0,0,2
155399,00192800,Kansas State University,Manhattan,2008,18114,1,1,4,4,NA,NA,NA,0.2217,7610,0.8664,NA,1160,6448,5217,3477,3477,1,NA,NA,0.4807,0.5193,0.5592,1095,24,0.7428,0.5791,NA,6627,16932,0,0,0,0,2
155900,00194000,Southwestern College,Winfield,2008,1565,1,1,4,4,NA,NA,NA,0.1429,5327,0.3265,NA,600,5620,NA,4946,NA,1,NA,NA,0.4275,0.5725,0.9024,1016,22,0.6884,0.5,NA,18700,18700,0,0,0,0,2
157085,00198900,University of Kentucky,Lexington,2008,18591,1,1,4,5,NA,NA,NA,0.1722,8553,0.7616,NA,800,8800,8800,2152,2152,1,NA,NA,0.5038,0.4962,0.7696,1107,24,0.808,0.5815,NA,7736,15884,0,0,0,0,2
157289,00199900,University of Louisville,Louisville,2008,14524,1,1,4,5,NA,NA,NA,0.2115,8214,0.6646,NA,1000,6058,6058,3150,3150,1,NA,NA,0.5114,0.4886,0.7018,1108,24,0.7768,0.4572,NA,7564,18354,0,0,0,0,2
157951,00200200,Western Kentucky University,Bowling Green,2008,15731,1,1,4,5,NA,NA,NA,0.3271,6348,0.6446,NA,800,5747,NA,1600,NA,-2,NA,NA,0.5794,0.4206,NA,NA,NA,0.7202,0.4242,NA,6930,17088,0,0,0,0,1
159391,00201000,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,2008,23057,1,1,4,5,NA,NA,NA,0.1589,8453,0.8809,NA,1500,7238,12022,2722,3224,1,NA,NA,0.5126,0.4874,0.7276,1167,26,0.8542,0.607,NA,5086,13800,0,0,0,0,2
159647,00200800,Louisiana Tech University,Ruston,2008,7630,1,1,4,5,NA,NA,NA,0.2275,6581,0.8134,NA,1800,4740,NA,3459,NA,2,NA,NA,0.4798,0.5202,0.647,1068,23,0.7201,0.4721,NA,5035,10345,0,0,0,0,2
159993,00202000,University of Louisiana at Monroe,Monroe,2008,7477,1,1,4,5,NA,NA,NA,0.2253,6161,0.8352,NA,1200,5546,NA,2720,NA,1,NA,NA,0.6297,0.3703,0.7635,989,21,0.6614,0.3087,NA,3790,9742,0,0,0,0,2
160658,00203100,University of Louisiana at Lafayette,Lafayette,2008,14240,1,1,4,5,NA,NA,NA,0.2757,7539,0.8019,NA,1200,4200,7814,2970,3598,1,NA,NA,0.5786,0.4214,0.6784,1030,22,0.7384,0.4021,NA,3574,9754,0,0,0,0,2
160755,00202900,Tulane University of Louisiana,New Orleans,2008,6692,1,1,4,5,NA,NA,NA,0.1439,8955,0.4622,NA,1200,9230,NA,936,NA,1,NA,NA,0.542,0.458,0.2698,1332,30,0.876,0.7438,NA,38664,38664,0,0,0,0,2
163286,00210300,University of Maryland-College Park,College Park,2008,25852,1,1,4,2,NA,NA,NA,0.1453,10849,0.7224,NA,1025,9308,9308,3024,3024,1,NA,NA,0.4794,0.5206,0.3881,1275,NA,0.9372,0.8176,NA,8005,23075,0,0,0,0,2
164155,00210100,United States Naval Academy,Annapolis,2008,4488,1,1,3,0,NA,NA,NA,0,12150,0.8869,NA,1000,0,NA,0,NA,1,NA,NA,0.203,0.797,0.1391,1265,NA,0.9621,0.8605,NA,0,0,0.7462,0.0428,0.1047,0.029,2
164924,00212800,Boston College,Chestnut Hill,2008,9404,1,1,4,1,NA,NA,NA,0.0957,11322,0.6005,NA,650,11610,6850,1850,1850,1,NA,NA,0.515,0.485,0.2624,1340,30,0.9524,0.9058,NA,37950,37950,0,0,0,0,2
164988,00213000,Boston University,Boston,2008,16474,1,1,4,1,NA,NA,NA,0.0941,10221,0.5872,NA,860,11418,11418,1772,1772,1,NA,NA,0.5999,0.4001,0.5861,1264,28,0.9118,0.8004,NA,37050,37050,0,0,0,0,2
166027,00215500,Harvard University,Cambridge,2008,7156,1,1,4,1,NA,NA,NA,0.1264,15403,0.7938,NA,1000,11042,11042,2035,2035,1,NA,NA,0.5018,0.4982,0.0765,1482,33,0.9652,0.9759,NA,36173,36173,0,0,0,0,2
